customer_id,customer_name,age,gender,region,employment_status,annual_income,credit_score,debt_to_income_ratio,total_txn_amount,txn_count,avg_txn_amount,outlier_txn_count,total_loan_amount,active_loans,defaulted_loans,late_loans,risk_score,risk_band
CUST-00363,Customer_363,26,M,West,Retired,94499.78,758,0.303,2093.99,24,87.24958333333332,3,213311.81,2.0,0.0,0.0,15.58,Low
CUST-00364,Customer_364,53,F,South,Employed,104790.02,709,0.362,6260.9400000000005,44,142.29409090909093,10,104770.39000000001,1.0,0.0,1.0,23.82,Low
CUST-00365,Customer_365,54,M,Central,Self-Employed,113922.59,664,0.345,2160.04,23,93.91478260869565,1,228697.2,2.0,0.0,0.0,20.41,Low
CUST-00366,Customer_366,22,M,East,Employed,111123.15,654,0.527,3170.96,39,81.30666666666667,5,115766.47,0.0,0.0,1.0,29.55,Medium
CUST-00367,Customer_367,41,M,South,Employed,54399.22,705,0.456,2814.94,55,51.180727272727275,3,34025.63,1.0,0.0,0.0,19.83,Low
CUST-00368,Customer_368,36,M,South,Self-Employed,156728.63,809,0.108,6944.67,38,182.75447368421052,7,46548.45,1.0,0.0,0.0,8.09,Low
CUST-00369,Customer_369,45,M,South,Retired,52631.8,614,0.122,2267.04,34,66.67764705882352,3,0.0,0.0,0.0,0.0,20.32,Low
CUST-00370,Customer_370,38,F,West,Unemployed,43519.78,706,0.342,2179.59,37,58.90783783783784,2,73421.0,1.0,0.0,0.0,23.26,Low
CUST-00371,Customer_371,47,F,Central,Self-Employed,30311.6,763,0.467,796.9499999999999,22,36.224999999999994,1,0.0,0.0,0.0,0.0,19.04,Low
CUST-00372,Customer_372,34,F,East,Employed,108027.16,850,0.346,8408.29,55,152.87800000000001,8,158171.95,1.0,0.0,0.0,9.36,Low
CUST-00373,Customer_373,39,F,West,Self-Employed,133158.23,564,0.63,5511.67,53,103.99377358490567,7,74572.33,0.0,0.0,1.0,37.83,Medium
CUST-00374,Customer_374,18,F,Central,Employed,44255.88,762,0.265,1349.95,33,40.907575757575756,0,0.0,0.0,0.0,0.0,12.88,Low
CUST-00375,Customer_375,41,M,East,Employed,40972.23,640,0.604,1559.2,35,44.54857142857143,3,0.0,0.0,0.0,0.0,26.83,Medium
CUST-00376,Customer_376,36,M,East,Unemployed,92476.01,715,0.306,3763.25,29,129.76724137931035,7,15242.34,1.0,0.0,0.0,22.09,Low
CUST-00377,Customer_377,28,M,Central,Self-Employed,38025.95,850,0.384,3061.31,47,65.13425531914893,5,0.0,0.0,0.0,0.0,12.67,Low
CUST-00378,Customer_378,36,F,Central,Self-Employed,80974.22,662,0.269,3831.92,35,109.48342857142858,7,0.0,0.0,0.0,0.0,20.19,Low
CUST-00379,Customer_379,39,M,West,Retired,37486.14,700,0.644,517.72,17,30.454117647058826,0,34506.03,1.0,0.0,0.0,26.04,Medium
CUST-00380,Customer_380,52,M,East,Self-Employed,75436.91,739,0.722,2504.07,27,92.74333333333334,5,40518.16,1.0,0.0,0.0,25.06,Medium
CUST-00381,Customer_381,48,M,North,Employed,36124.35,647,0.264,1774.23,44,40.32340909090909,2,127864.95999999999,2.0,0.0,0.0,19.6,Low
CUST-00382,Customer_382,62,F,North,Employed,40527.3,571,0.316,976.72,27,36.174814814814816,0,134580.9,0.0,1.0,1.0,42.42,Medium
CUST-00383,Customer_383,25,M,South,Self-Employed,43887.04,776,0.458,1387.31,35,39.63742857142857,1,41202.47,2.0,0.0,0.0,17.63,Low
CUST-00384,Customer_384,18,M,East,Employed,37139.6,733,0.437,1125.31,45,25.006888888888888,1,0.0,0.0,0.0,0.0,18.22,Low
CUST-00385,Customer_385,43,F,West,Unemployed,49778.97,613,0.478,1389.3500000000001,29,47.90862068965518,0,0.0,0.0,0.0,0.0,30.62,Medium
CUST-00386,Customer_386,40,M,East,Employed,65987.14,443,0.166,2283.82,33,69.20666666666668,4,44009.42,0.0,1.0,0.0,40.43,Medium
CUST-00387,Customer_387,28,F,East,Employed,32760.49,760,0.479,1427.99,41,34.8290243902439,1,52692.13,1.0,0.0,0.0,17.74,Low
CUST-00388,Customer_388,18,M,East,Employed,54026.06,663,0.615,620.34,17,36.49058823529412,1,245008.44,1.0,1.0,0.0,37.33,Medium
CUST-00389,Customer_389,41,M,East,Employed,51449.9,769,0.385,1583.4099999999999,30,52.78033333333333,2,73941.89,3.0,0.0,0.0,15.05,Low
CUST-00390,Customer_390,39,F,South,Self-Employed,41572.02,658,0.063,1401.38,39,35.93282051282051,0,45019.07,0.0,0.0,0.0,16.08,Low
CUST-00391,Customer_391,34,M,East,Self-Employed,54095.76,630,0.033,1922.31,36,53.3975,3,25994.51,0.0,0.0,0.0,17.11,Low
CUST-00392,Customer_392,53,F,South,Self-Employed,85676.78,582,0.288,2063.55,28,73.69821428571429,1,103748.63,0.0,0.0,0.0,24.05,Low
CUST-00393,Customer_393,33,M,West,Employed,62636.13,726,0.44,1065.82,19,56.095789473684206,1,0.0,0.0,0.0,0.0,18.19,Low
CUST-00394,Customer_394,49,F,East,Employed,75009.46,607,0.439,4508.31,52,86.69826923076924,7,80352.11,1.0,0.0,0.0,24.86,Low
CUST-00395,Customer_395,45,F,West,Employed,77246.09,702,0.288,3763.44,46,81.81391304347827,5,0.0,0.0,0.0,0.0,16.49,Low
CUST-00396,Customer_396,45,M,North,Employed,33931.93,720,0.59,1446.21,39,37.082307692307694,2,132675.6,1.0,1.0,0.0,34.24,Medium
CUST-00397,Customer_397,28,M,Central,Unemployed,38885.66,651,0.231,2072.24,42,49.33904761904761,3,224135.05,1.0,0.0,0.0,24.26,Low
CUST-00398,Customer_398,42,M,East,Retired,36342.17,821,0.293,893.59,41,21.79487804878049,0,47676.77,1.0,0.0,0.0,12.45,Low
CUST-00399,Customer_399,28,M,Central,Employed,97697.98,700,0.498,4101.16,51,80.4149019607843,5,45846.73,1.0,0.0,0.0,20.47,Low
CUST-00400,Customer_400,34,M,Central,Unemployed,77247.01,561,0.597,1693.76,25,67.7504,1,0.0,0.0,0.0,0.0,35.52,Medium
CUST-00401,Customer_401,33,F,North,Employed,82463.79,708,0.282,3864.1,54,71.55740740740741,4,159789.94999999998,2.0,0.0,0.0,15.79,Low
CUST-00402,Customer_402,41,M,West,Self-Employed,72570.05,544,0.359,699.85,15,46.656666666666666,1,0.0,0.0,0.0,0.0,27.89,Medium
CUST-00403,Customer_403,38,F,South,Employed,89547.89,715,0.447,2853.15,43,66.35232558139535,3,0.0,0.0,0.0,0.0,18.59,Low
CUST-00404,Customer_404,43,F,South,Employed,90783.59,740,0.192,1173.87,18,65.21499999999999,0,0.0,0.0,0.0,0.0,11.76,Low
CUST-00405,Customer_405,46,F,West,Unemployed,131564.4,782,0.084,3235.66,33,98.05030303030303,5,213923.84,3.0,0.0,0.0,13.13,Low
CUST-00406,Customer_406,49,F,Central,Employed,74068.43,783,0.48,3451.58,55,62.756,3,87725.31,1.0,1.0,0.0,27.69,Medium
CUST-00407,Customer_407,43,M,Central,Employed,60666.48,653,0.7,3159.92,31,101.93290322580646,3,106893.7,0.0,1.0,0.0,39.63,Medium
CUST-00408,Customer_408,35,M,West,Retired,73292.03,495,0.32,2759.93,34,81.17441176470588,3,244100.51,1.0,1.0,0.0,42.38,Medium
CUST-00409,Customer_409,65,M,Central,Unemployed,45335.21,589,0.525,796.62,26,30.63923076923077,0,36558.57,0.0,0.0,0.0,32.98,Medium
CUST-00410,Customer_410,26,M,South,Employed,104433.38,805,0.252,7808.0,55,141.96363636363637,10,185838.21000000002,2.0,0.0,0.0,10.16,Low
CUST-00411,Customer_411,48,M,West,Employed,36904.99,850,0.2,1235.0900000000001,34,36.32617647058824,0,95659.5,0.0,0.0,0.0,6.99,Low
CUST-00412,Customer_412,57,M,West,Retired,75220.27,726,0.272,3668.63,46,79.75282608695652,6,92464.78,2.0,0.0,0.0,17.0,Low
CUST-00413,Customer_413,44,M,West,Employed,31791.12,719,0.507,1652.59,49,33.72632653061224,2,79095.5,0.0,0.0,0.0,20.66,Low
CUST-00414,Customer_414,55,F,South,Employed,57487.85,644,0.434,3879.98,49,79.18326530612245,6,18045.31,0.0,0.0,0.0,22.99,Low
CUST-00415,Customer_415,28,F,South,Employed,84329.85,741,0.182,4261.1,49,86.96122448979592,9,0.0,0.0,0.0,0.0,12.51,Low
CUST-00416,Customer_416,42,M,East,Unemployed,45069.62,667,0.367,1791.89,35,51.19685714285715,1,0.0,0.0,0.0,0.0,25.72,Medium
CUST-00417,Customer_417,39,M,East,Retired,25546.61,640,0.487,948.85,43,22.066279069767443,0,29316.97,0.0,1.0,0.0,38.62,Medium
CUST-00418,Customer_418,36,M,West,Employed,30891.6,591,0.279,1044.8600000000001,36,29.02388888888889,1,133550.58,0.0,0.0,1.0,29.05,Medium
CUST-00419,Customer_419,36,M,North,Employed,66156.91,738,0.174,2281.08,31,73.58322580645161,5,195424.31,1.0,0.0,0.0,12.69,Low
CUST-00420,Customer_420,37,M,Central,Retired,58847.73,608,0.638,2019.79,29,69.64793103448275,3,0.0,0.0,0.0,0.0,30.91,Medium
CUST-00421,Customer_421,44,F,North,Unemployed,263331.38,716,0.246,10753.93,54,199.14685185185186,20,225741.37,2.0,0.0,0.0,20.24,Low
CUST-00422,Customer_422,41,F,North,Employed,99058.38,635,0.369,3137.39,32,98.0434375,6,63426.740000000005,1.0,1.0,0.0,33.86,Medium
CUST-00423,Customer_423,63,F,North,Employed,93693.44,728,0.26,865.39,15,57.69266666666667,0,37143.45,1.0,0.0,0.0,13.74,Low
CUST-00424,Customer_424,43,F,Central,Employed,51359.96,761,0.483,2866.7,47,60.99361702127659,2,34525.090000000004,1.0,0.0,0.0,17.33,Low
CUST-00425,Customer_425,56,M,South,Employed,57866.72,770,0.316,1004.52,23,43.67478260869565,0,119672.89,0.0,0.0,0.0,13.14,Low
CUST-00426,Customer_426,18,F,South,Self-Employed,52372.6,658,0.41,3413.38,53,64.4033962264151,1,101106.83,1.0,2.0,0.0,42.84,Medium
CUST-00427,Customer_427,45,M,Central,Retired,25999.86,817,0.265,904.98,38,23.815263157894737,0,0.0,0.0,0.0,0.0,12.51,Low
CUST-00428,Customer_428,45,M,West,Retired,42858.9,636,0.178,1255.54,31,40.501290322580644,1,64034.72,1.0,0.0,0.0,20.21,Low
CUST-00429,Customer_429,28,F,East,Employed,67595.57,794,0.233,1243.18,23,54.05130434782609,1,0.0,0.0,0.0,0.0,10.2,Low
CUST-00430,Customer_430,31,F,North,Employed,44704.62,728,0.127,980.08,28,35.002857142857145,0,65896.44,1.0,0.0,0.0,11.96,Low
CUST-00431,Customer_431,31,M,Central,Self-Employed,36765.88,733,0.509,1335.29,40,33.38225,1,23800.48,0.0,0.0,0.0,21.18,Low
CUST-00432,Customer_432,27,M,North,Employed,58860.03,603,0.239,1474.56,26,56.71384615384615,3,0.0,0.0,0.0,0.0,21.27,Low
CUST-00433,Customer_433,18,M,West,Retired,20000.0,630,0.564,415.35,20,20.767500000000002,0,45617.6,2.0,1.0,0.0,41.0,Medium
CUST-00434,Customer_434,56,M,South,Employed,48975.0,631,0.122,968.58,17,56.97529411764706,1,42520.43,0.0,0.0,0.0,17.34,Low
CUST-00435,Customer_435,44,F,North,Employed,41858.16,685,0.382,907.81,21,43.22904761904762,1,82157.43,1.0,1.0,0.0,31.72,Medium
CUST-00436,Customer_436,23,M,North,Employed,50725.12,707,0.223,2571.63,52,49.45442307692308,3,0.0,0.0,0.0,0.0,15.16,Low
CUST-00437,Customer_437,28,F,Central,Employed,131401.7,629,0.416,4144.41,48,86.341875,6,0.0,0.0,0.0,0.0,22.48,Low
CUST-00438,Customer_438,50,M,East,Employed,63743.86,627,0.283,655.5799999999999,23,28.503478260869564,0,69822.34,0.0,1.0,0.0,32.17,Medium
CUST-00439,Customer_439,57,M,East,Employed,40680.31,576,0.37,491.09000000000003,21,23.385238095238098,0,35481.87,0.0,1.0,0.0,37.22,Medium
CUST-00440,Customer_440,27,F,West,Retired,112508.44,714,0.309,3359.66,42,79.99190476190476,5,39625.96,1.0,0.0,0.0,17.86,Low
CUST-00441,Customer_441,59,F,West,Employed,32906.46,569,0.39,1343.02,39,34.436410256410255,2,74211.15,0.0,0.0,0.0,26.51,Medium
CUST-00442,Customer_442,36,F,West,Employed,31726.83,586,0.352,359.59,20,17.979499999999998,0,0.0,0.0,0.0,0.0,24.61,Low
CUST-00443,Customer_443,18,F,North,Self-Employed,187512.47,651,0.352,6962.3,27,257.86296296296297,5,39296.02,1.0,0.0,0.0,21.38,Low
CUST-00444,Customer_444,48,F,Central,Retired,87944.17,742,0.114,3725.31,47,79.26191489361702,4,81370.8,1.0,0.0,0.0,12.56,Low
CUST-00445,Customer_445,39,F,East,Employed,51606.97,738,0.116,2920.0299999999997,46,63.47891304347826,3,48062.56,1.0,0.0,0.0,11.35,Low
CUST-00446,Customer_446,31,F,East,Employed,21234.18,705,0.78,1105.63,44,25.127954545454546,0,7852.05,0.0,0.0,1.0,33.16,Medium
CUST-00447,Customer_447,41,F,South,Self-Employed,30792.64,663,0.456,751.25,25,30.05,1,0.0,0.0,0.0,0.0,24.23,Low
CUST-00448,Customer_448,52,F,North,Self-Employed,119169.37,850,0.651,5696.38,55,103.57054545454545,8,37422.04,0.0,0.0,0.0,16.85,Low
CUST-00449,Customer_449,30,F,Central,Retired,77396.27,730,0.452,6329.23,54,117.20796296296295,8,378002.71,5.0,0.0,0.0,20.44,Low
CUST-00450,Customer_450,43,M,North,Self-Employed,41204.7,723,0.568,2467.22,42,58.743333333333325,2,130413.16,2.0,0.0,0.0,22.89,Low
CUST-00451,Customer_451,27,F,Central,Unemployed,57740.49,725,0.268,1690.78,26,65.03,2,50588.13,1.0,0.0,0.0,20.52,Low
CUST-00452,Customer_452,23,M,North,Employed,52646.06,557,0.306,3046.31,45,67.69577777777778,4,9729.24,1.0,0.0,0.0,25.12,Medium
CUST-00453,Customer_453,36,F,North,Employed,20000.0,655,0.545,834.26,51,16.358039215686276,0,51213.8,1.0,0.0,0.0,25.26,Medium
CUST-00454,Customer_454,41,F,East,Employed,37486.88,796,0.211,2133.96,51,41.84235294117647,1,57140.3,2.0,0.0,0.0,10.24,Low
CUST-00455,Customer_455,36,M,Central,Employed,38726.72,483,0.398,599.2,25,23.968000000000004,0,0.0,0.0,0.0,0.0,30.91,Medium
CUST-00456,Customer_456,46,F,East,Employed,175684.67,682,0.207,11680.86,54,216.31222222222223,17,59861.14,2.0,0.0,0.0,16.01,Low
CUST-00457,Customer_457,30,M,Central,Employed,154493.29,729,0.374,7386.29,49,150.74061224489796,14,99100.31,1.0,0.0,0.0,16.8,Low
CUST-00458,Customer_458,44,F,South,Retired,78282.37,665,0.152,4203.47,53,79.31075471698114,5,76032.75,1.0,0.0,0.0,17.7,Low
CUST-00459,Customer_459,37,M,West,Employed,25368.31,809,0.276,1397.58,50,27.9516,1,141673.86,2.0,0.0,0.0,11.29,Low
CUST-00460,Customer_460,55,M,East,Unemployed,121495.02,670,0.196,6576.849999999999,53,124.09150943396226,8,0.0,0.0,0.0,0.0,21.57,Low
CUST-00461,Customer_461,38,F,South,Retired,30948.42,658,0.249,1351.88,35,38.62514285714286,2,0.0,0.0,0.0,0.0,20.94,Low
CUST-00462,Customer_462,46,F,South,Employed,52012.44,808,0.495,2096.31,28,74.86821428571429,2,0.0,0.0,0.0,0.0,15.13,Low
CUST-00463,Customer_463,61,M,West,Employed,146460.23,639,0.249,7332.6,45,162.9466666666667,14,0.0,0.0,0.0,0.0,19.4,Low
CUST-00464,Customer_464,39,F,North,Unemployed,113611.3,750,0.291,6164.849999999999,45,136.99666666666664,11,98866.34,0.0,0.0,0.0,19.65,Low
CUST-00465,Customer_465,56,F,East,Self-Employed,86692.16,526,0.292,1638.14,18,91.00777777777779,3,168408.48,0.0,1.0,0.0,39.82,Medium
CUST-00466,Customer_466,60,F,East,Unemployed,40917.63,802,0.163,1612.08,42,38.38285714285714,1,0.0,0.0,0.0,0.0,14.37,Low
CUST-00467,Customer_467,48,M,East,Employed,62341.9,654,0.385,4033.5899999999997,51,79.08999999999999,3,21310.19,1.0,0.0,0.0,21.05,Low
CUST-00468,Customer_468,47,M,South,Employed,31776.18,620,0.275,1030.85,39,26.43205128205128,0,99063.3,1.0,0.0,0.0,21.22,Low
CUST-00469,Customer_469,38,M,East,Self-Employed,136333.07,642,0.215,3310.58,33,100.32060606060605,3,0.0,0.0,0.0,0.0,19.04,Low
CUST-00470,Customer_470,28,F,Central,Employed,72359.04,651,0.256,1462.32,29,50.424827586206895,1,0.0,0.0,0.0,0.0,18.34,Low
CUST-00471,Customer_471,50,M,North,Employed,62687.33,638,0.272,2786.46,39,71.44769230769231,5,41403.75,1.0,0.0,0.0,20.01,Low
CUST-00472,Customer_472,33,F,Central,Employed,104039.52,693,0.241,2470.91,19,130.0478947368421,2,0.0,0.0,0.0,0.0,15.67,Low
CUST-00473,Customer_473,47,M,South,Retired,34175.75,769,0.218,1095.57,32,34.2365625,0,171346.38,2.0,0.0,0.0,13.86,Low
CUST-00474,Customer_474,56,M,West,Employed,51639.43,631,0.425,886.64,24,36.943333333333335,0,47711.51,0.0,0.0,1.0,29.04,Medium
CUST-00475,Customer_475,31,F,South,Retired,86902.99,615,0.388,1734.71,19,91.30052631578947,2,0.0,0.0,0.0,0.0,25.08,Medium
CUST-00476,Customer_476,50,M,South,Employed,20000.0,707,0.196,1028.26,40,25.7065,0,37269.33,1.0,0.0,0.0,15.44,Low
CUST-00477,Customer_477,47,M,North,Employed,38426.42,563,0.654,775.53,18,43.085,1,28097.73,1.0,0.0,0.0,31.96,Medium
CUST-00478,Customer_478,60,M,South,Employed,37319.64,732,0.239,2548.22,53,48.07962264150943,4,17758.88,0.0,0.0,0.0,14.57,Low
CUST-00479,Customer_479,32,M,East,Retired,91009.4,581,0.298,1218.02,17,71.64823529411764,1,0.0,0.0,0.0,0.0,24.85,Low
CUST-00480,Customer_480,47,F,North,Employed,40834.24,811,0.114,708.28,17,41.663529411764706,1,89228.84,1.0,0.0,0.0,7.57,Low
CUST-00481,Customer_481,63,F,South,Self-Employed,51320.83,520,0.072,1751.87,53,33.05415094339622,1,43063.7,0.0,0.0,0.0,23.63,Low
CUST-00482,Customer_482,55,M,Central,Self-Employed,67194.21,768,0.514,4487.65,52,86.30096153846154,8,0.0,0.0,0.0,0.0,19.3,Low
CUST-00483,Customer_483,33,M,South,Self-Employed,82659.34,649,0.185,3733.91,53,70.45113207547169,5,123067.63,0.0,0.0,0.0,18.67,Low
CUST-00484,Customer_484,61,F,Central,Employed,99163.31,530,0.653,3063.19,33,92.8239393939394,5,42276.78,0.0,0.0,0.0,33.09,Medium
CUST-00485,Customer_485,50,M,North,Employed,84140.77,566,0.156,2697.13,21,128.4347619047619,4,0.0,0.0,0.0,0.0,21.58,Low
CUST-00486,Customer_486,54,F,South,Unemployed,71610.02,659,0.515,3614.8,52,69.51538461538462,4,19308.34,0.0,0.0,0.0,28.81,Medium
CUST-00487,Customer_487,29,M,West,Retired,171318.64,569,0.323,5543.08,35,158.37371428571427,12,130464.0,2.0,0.0,0.0,26.67,Medium
CUST-00488,Customer_488,42,F,East,Employed,66276.51,769,0.135,2436.88,39,62.484102564102564,2,80407.56,1.0,0.0,0.0,9.67,Low
CUST-00489,Customer_489,21,F,East,Employed,107183.83,669,0.554,5964.28,53,112.53358490566038,10,76771.9,0.0,1.0,0.0,35.62,Medium
CUST-00490,Customer_490,54,M,South,Employed,83431.91,711,0.307,1895.6,21,90.26666666666667,3,0.0,0.0,0.0,0.0,16.46,Low
CUST-00491,Customer_491,31,F,South,Employed,40468.48,791,0.397,1808.12,53,34.115471698113204,1,41256.83,1.0,0.0,0.0,14.14,Low
CUST-00492,Customer_492,27,F,East,Self-Employed,36935.27,650,0.289,1088.26,29,37.52620689655173,1,207297.56,3.0,0.0,0.0,21.35,Low
CUST-00493,Customer_493,52,F,West,Employed,89020.72,602,0.506,1547.86,17,91.05058823529411,2,106447.51,1.0,0.0,0.0,26.18,Medium
CUST-00494,Customer_494,38,M,East,Employed,62553.58,734,0.193,2653.31,45,58.96244444444444,5,72836.94,0.0,0.0,0.0,13.11,Low
CUST-00495,Customer_495,23,F,West,Employed,136882.87,655,0.289,7444.349999999999,47,158.39042553191487,13,0.0,0.0,0.0,0.0,19.23,Low
CUST-00496,Customer_496,45,M,East,Retired,120853.09,715,0.235,4718.86,43,109.74093023255813,7,43631.79,1.0,0.0,0.0,16.46,Low
CUST-00497,Customer_497,28,F,South,Retired,111918.14,715,0.1,3877.74,40,96.9435,8,262835.6,2.0,0.0,0.0,14.04,Low
CUST-00498,Customer_498,50,M,East,Retired,80226.04,717,0.56,4030.06,51,79.02078431372549,5,83136.29999999999,0.0,1.0,1.0,41.01,Medium
CUST-00499,Customer_499,67,F,South,Unemployed,34265.09,652,0.183,1585.16,49,32.350204081632654,0,115348.45,1.0,0.0,0.0,23.04,Low
CUST-00500,Customer_500,34,F,West,Retired,66694.14,603,0.102,3319.41,49,67.7430612244898,5,9816.63,1.0,0.0,0.0,20.31,Low
CUST-00501,Customer_501,41,M,North,Retired,43299.68,586,0.352,2220.25,46,48.266304347826086,2,50972.0,1.0,0.0,0.0,26.46,Medium
CUST-00502,Customer_502,44,F,South,Employed,143546.09,736,0.68,2297.42,17,135.14235294117648,4,0.0,0.0,0.0,0.0,22.37,Low
CUST-00503,Customer_503,48,M,North,Employed,160813.16,748,0.319,3691.58,30,123.05266666666667,6,22381.41,0.0,0.0,0.0,14.19,Low
CUST-00504,Customer_504,40,F,East,Employed,34046.99,795,0.102,725.31,15,48.354,1,0.0,0.0,0.0,0.0,8.46,Low
CUST-00505,Customer_505,50,M,West,Employed,55528.54,638,0.275,2343.5,40,58.5875,4,73234.73,0.0,0.0,0.0,20.07,Low
CUST-00506,Customer_506,46,F,West,Employed,62518.47,493,0.505,4024.1,38,105.89736842105263,5,186449.24,1.0,1.0,0.0,44.6,Medium
CUST-00507,Customer_507,28,M,Central,Self-Employed,23669.93,523,0.065,646.49,32,20.2028125,0,118875.06,1.0,1.0,0.0,36.16,Medium
CUST-00508,Customer_508,32,F,North,Employed,74627.53,696,0.448,3355.96,51,65.80313725490196,3,0.0,0.0,0.0,0.0,19.81,Low
CUST-00509,Customer_509,21,F,Central,Self-Employed,34090.85,659,0.252,1461.51,45,32.478,0,41133.0,1.0,0.0,1.0,26.04,Medium
CUST-00510,Customer_510,50,M,North,Employed,196964.9,792,0.256,5307.61,25,212.3044,10,0.0,0.0,0.0,0.0,11.28,Low
CUST-00511,Customer_511,32,F,Central,Retired,62503.55,762,0.427,3563.3199999999997,33,107.97939393939393,5,0.0,0.0,0.0,0.0,18.46,Low
CUST-00512,Customer_512,36,M,South,Self-Employed,177175.88,560,0.257,6895.91,39,176.81820512820514,13,346986.5,2.0,1.0,0.0,37.25,Medium
CUST-00513,Customer_513,69,M,North,Employed,47934.05,729,0.343,1744.13,31,56.26225806451613,0,41859.79,1.0,0.0,0.0,16.14,Low
CUST-00514,Customer_514,32,F,West,Employed,76098.7,457,0.403,3729.19,44,84.75431818181818,6,0.0,0.0,0.0,0.0,32.31,Medium
CUST-00515,Customer_515,33,M,East,Retired,47968.9,850,0.189,719.5899999999999,16,44.974374999999995,1,59753.07,1.0,0.0,0.0,8.77,Low
CUST-00516,Customer_516,34,M,West,Retired,29409.0,637,0.236,555.6,23,24.156521739130437,0,114134.97,0.0,0.0,0.0,21.6,Low
CUST-00517,Customer_517,20,F,Central,Employed,107491.55,707,0.383,4655.33,40,116.38325,8,24473.93,2.0,0.0,0.0,18.18,Low
CUST-00518,Customer_518,48,F,Central,Employed,79796.73,676,0.523,5466.33,48,113.881875,4,70174.78,1.0,0.0,0.0,22.44,Low
CUST-00519,Customer_519,26,M,East,Employed,70332.8,698,0.401,3758.4,46,81.70434782608696,4,13767.49,0.0,1.0,0.0,30.97,Medium
CUST-00520,Customer_520,43,F,Central,Employed,56312.41,612,0.3,1054.96,24,43.95666666666667,0,0.0,0.0,0.0,0.0,21.47,Low
CUST-00521,Customer_521,40,M,Central,Employed,43987.72,421,0.616,1026.46,24,42.76916666666667,1,51994.72,1.0,0.0,0.0,38.71,Medium
CUST-00522,Customer_522,44,M,North,Self-Employed,152153.87,850,0.249,4476.74,31,144.41096774193548,10,50492.159999999996,2.0,0.0,0.0,9.4,Low
CUST-00523,Customer_523,44,F,South,Unemployed,28704.27,647,0.391,1515.6,42,36.08571428571428,1,50955.27,1.0,0.0,0.0,27.8,Medium
CUST-00524,Customer_524,51,M,Central,Retired,56938.68,677,0.451,1096.04,31,35.35612903225806,1,0.0,0.0,0.0,0.0,23.09,Low
CUST-00525,Customer_525,53,M,North,Employed,20000.0,788,0.835,815.84,42,19.424761904761905,0,20841.73,0.0,0.0,1.0,29.8,Medium
CUST-00526,Customer_526,38,M,West,Self-Employed,34343.6,638,0.458,1296.7,41,31.626829268292685,1,0.0,0.0,0.0,0.0,25.42,Medium
CUST-00527,Customer_527,38,F,North,Self-Employed,53241.78,729,0.396,917.1,21,43.67142857142857,0,0.0,0.0,0.0,0.0,18.58,Low
CUST-00528,Customer_528,73,M,Central,Employed,54136.68,652,0.562,2511.83,55,45.669636363636364,4,290174.75,0.0,0.0,0.0,24.94,Low
CUST-00529,Customer_529,42,F,Central,Employed,61584.09,639,0.169,1027.24,22,46.692727272727275,1,12468.97,1.0,0.0,0.0,17.5,Low
CUST-00530,Customer_530,54,M,West,Retired,153525.53,527,0.332,4826.7300000000005,25,193.06920000000002,10,201504.78,1.0,1.0,0.0,41.55,Medium
CUST-00531,Customer_531,32,F,East,Self-Employed,75615.51,800,0.051,836.0600000000001,15,55.73733333333334,1,67284.73999999999,2.0,0.0,0.0,7.72,Low
CUST-00532,Customer_532,42,M,East,Self-Employed,35202.92,831,0.356,464.99,18,25.83277777777778,0,137489.71000000002,3.0,0.0,0.0,12.7,Low
CUST-00533,Customer_533,20,F,East,Self-Employed,33583.14,819,0.328,1047.8,35,29.937142857142856,0,0.0,0.0,0.0,0.0,12.86,Low
CUST-00534,Customer_534,25,F,East,Employed,86978.9,611,0.326,2577.38,30,85.91266666666667,4,0.0,0.0,0.0,0.0,22.2,Low
CUST-00535,Customer_535,52,F,East,Employed,33105.12,808,0.392,1777.99,49,36.28551020408163,2,45508.59,0.0,0.0,0.0,13.46,Low
CUST-00536,Customer_536,71,F,West,Unemployed,44698.71,543,0.179,1938.97,46,42.15152173913044,2,38796.74,0.0,1.0,0.0,40.81,Medium
CUST-00537,Customer_537,19,M,East,Employed,58820.5,742,0.44,3553.94,55,64.6170909090909,8,321469.79,2.0,0.0,0.0,17.86,Low
CUST-00538,Customer_538,41,M,East,Retired,20000.0,792,0.45,487.51,37,13.175945945945946,0,111856.87,0.0,0.0,0.0,17.88,Low
CUST-00539,Customer_539,44,F,West,Employed,108106.8,705,0.298,2820.82,33,85.47939393939394,4,26779.48,0.0,0.0,0.0,16.19,Low
CUST-00540,Customer_540,36,F,Central,Self-Employed,29776.25,710,0.253,2133.79,50,42.6758,2,0.0,0.0,0.0,0.0,17.64,Low
CUST-00541,Customer_541,67,M,Central,Self-Employed,124521.85,850,0.278,5006.8099999999995,48,104.30854166666666,9,0.0,0.0,0.0,0.0,9.54,Low
CUST-00542,Customer_542,43,M,North,Self-Employed,118393.75,649,0.405,3903.76,44,88.7218181818182,4,191204.76,0.0,0.0,0.0,22.62,Low
CUST-00543,Customer_543,69,M,South,Employed,26537.28,798,0.411,691.86,33,20.965454545454545,0,190278.35,2.0,0.0,0.0,14.44,Low
CUST-00544,Customer_544,37,F,West,Employed,72033.01,664,0.262,3414.94,41,83.29121951219513,3,0.0,0.0,0.0,0.0,17.95,Low
